it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
1595400,0.5379,0.5379,-6.9353,-7.0802,0.0130,0.0209,1.1418,0.0095,0.0209,0.7930,10.00,0.200,0.700,0.950,0.1002,0.1015,0.0017,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00049
1595600,0.5379,0.5379,-6.8589,-7.0765,0.0101,0.0164,1.4185,0.0096,0.0222,0.7331,10.00,0.200,0.700,0.950,0.0926,0.1042,0.0027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00073
1595800,0.5379,0.5379,-6.8589,-7.0765,0.0117,0.0130,1.3345,0.0084,0.0112,0.8905,10.00,0.200,0.700,0.950,0.0992,0.1120,0.0017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1596000,0.5379,0.5379,-6.8589,-7.0765,0.0135,0.0229,1.3084,0.0084,0.0244,0.6500,10.00,0.200,0.700,0.950,0.0850,0.0886,0.0039,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
1596200,0.5379,0.5379,-6.9254,-6.9315,0.0123,0.0158,1.1890,0.0114,0.0230,0.7090,10.00,0.200,0.700,0.950,0.0817,0.1116,0.0029,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00098
1596400,0.5379,0.5379,-6.9254,-6.9315,0.0121,0.0191,1.4563,0.0103,0.0272,0.7622,10.00,0.200,0.700,0.950,0.1038,0.1014,0.0015,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00073
1596600,0.5379,0.5379,-6.8967,-6.9237,0.0111,0.0138,1.3530,0.0085,0.0226,0.7657,10.00,0.200,0.700,0.950,0.0932,0.0959,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
1596800,0.5379,0.5379,-6.8967,-6.9237,0.0080,0.0128,1.2726,0.0118,0.0265,0.7543,10.00,0.200,0.700,0.950,0.0965,0.1048,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
1597000,0.5379,0.5379,-6.8967,-6.9237,0.0089,0.0323,1.2232,0.0133,0.0189,0.7429,10.00,0.200,0.700,0.950,0.0771,0.0834,0.0056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00293
1597200,0.5379,0.5379,-7.0605,-7.0731,0.0114,0.0109,1.1329,0.0071,0.0132,0.8996,10.00,0.200,0.700,0.950,0.1036,0.1066,0.0015,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00073
1597400,0.5379,0.5379,-7.0605,-7.0731,0.0130,0.0168,1.1584,0.0114,0.0322,0.7231,10.00,0.200,0.700,0.950,0.1086,0.1031,0.0015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122
1597600,0.5379,0.5379,-7.0525,-6.9771,0.0132,0.0246,1.1705,0.0087,0.0330,0.7681,10.00,0.200,0.700,0.950,0.0985,0.0964,0.0027,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00073,0.00122
1597800,0.5379,0.5379,-7.0525,-6.9771,0.0126,0.0135,1.3094,0.0108,0.0202,0.7381,10.00,0.200,0.700,0.950,0.0856,0.0805,0.0037,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
1598000,0.5379,0.5379,-7.0525,-6.9771,0.0139,0.0131,1.3077,0.0107,0.0096,0.8724,10.00,0.200,0.700,0.950,0.1038,0.0994,0.0042,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
1598200,0.5379,0.5379,-6.9748,-7.0931,0.0123,0.0127,1.1470,0.0147,0.0202,0.7647,10.00,0.200,0.700,0.950,0.1012,0.1025,0.0020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
1598400,0.5379,0.5379,-6.9748,-7.0931,0.0091,0.0151,1.4326,0.0112,0.0107,0.7194,10.00,0.200,0.700,0.950,0.0845,0.0895,0.0034,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
1598600,0.5379,0.5379,-6.7931,-6.9702,0.0142,0.0107,1.4661,0.0108,0.0130,0.8424,10.00,0.200,0.700,0.950,0.0867,0.1086,0.0022,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00049
1598800,0.5379,0.5379,-6.7931,-6.9702,0.0122,0.0163,1.2225,0.0071,0.0174,0.8210,10.00,0.200,0.700,0.950,0.0829,0.0840,0.0032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
1599000,0.5379,0.5379,-6.7931,-6.9702,0.0071,0.0178,1.2684,0.0092,0.0200,0.8951,10.00,0.200,0.700,0.950,0.0971,0.0909,0.0034,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
1599200,0.5379,0.5379,-6.8470,-7.0086,0.0133,0.0194,1.4122,0.0134,0.0158,0.7876,10.00,0.200,0.700,0.950,0.0939,0.0951,0.0037,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
1599400,0.5379,0.5379,-6.8470,-7.0086,0.0099,0.0097,1.3657,0.0159,0.0114,0.9682,10.00,0.200,0.700,0.950,0.1066,0.0896,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
1599600,0.5379,0.5379,-6.8894,-7.1091,0.0184,0.0105,1.3625,0.0109,0.0237,0.8696,10.00,0.200,0.700,0.950,0.0957,0.0911,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
1599800,0.5379,0.5379,-6.8894,-7.1091,0.0114,0.0203,1.1086,0.0108,0.0297,0.9412,10.00,0.200,0.700,0.950,0.1084,0.0989,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
1600000,0.5379,0.5379,-6.8894,-7.1091,0.0110,0.0152,1.3577,0.0172,0.0196,0.9998,10.00,0.200,0.700,0.950,0.0715,0.0860,0.0049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00269,0.00171
1600200,0.5379,0.5379,-6.8707,-7.1828,0.0117,0.0134,1.3508,0.0092,0.0230,1.0447,10.00,0.200,0.700,0.950,0.0964,0.1004,0.0029,0.00024,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
1600400,0.5379,0.5379,-6.8707,-7.1828,0.0098,0.0194,1.4070,0.0105,0.0279,1.1049,10.00,0.200,0.700,0.950,0.0969,0.0560,0.0037,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
1600600,0.5379,0.5379,-6.7348,-7.1398,0.0120,0.0143,1.5180,0.0113,0.0255,1.0386,10.00,0.200,0.700,0.950,0.0951,0.0704,0.0027,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
1600800,0.5379,0.5379,-6.7348,-7.1398,0.0114,0.0131,1.4539,0.0084,0.0094,0.9877,10.00,0.200,0.700,0.950,0.0900,0.1003,0.0024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
1601000,0.5379,0.5379,-6.7348,-7.1398,0.0132,0.0128,1.1680,0.0076,0.0120,0.9960,10.00,0.200,0.700,0.950,0.0834,0.0908,0.0046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00195
1601200,0.5379,0.5379,-6.8723,-7.1554,0.0131,0.0092,1.2116,0.0095,0.0234,0.7920,10.00,0.200,0.700,0.950,0.1092,0.0856,0.0022,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00146
1601400,0.5379,0.5379,-6.8723,-7.1554,0.0109,0.0138,1.2617,0.0154,0.0113,0.9290,10.00,0.200,0.700,0.950,0.0948,0.0754,0.0034,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00073,0.00171
1601600,0.5379,0.5379,-6.9688,-7.0872,0.0110,0.0156,1.3803,0.0117,0.0232,0.9382,10.00,0.200,0.700,0.950,0.0880,0.0875,0.0046,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
1601800,0.5379,0.5379,-6.9688,-7.0872,0.0120,0.0125,1.3249,0.0180,0.0145,0.7611,10.00,0.200,0.700,0.950,0.0946,0.0755,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
1602000,0.5379,0.5379,-6.9688,-7.0872,0.0139,0.0116,1.1092,0.0099,0.0150,0.9708,10.00,0.200,0.700,0.950,0.0878,0.0738,0.0051,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00195
1602200,0.5379,0.5379,-6.7760,-7.1262,0.0091,0.0175,1.3767,0.0127,0.0076,1.0021,10.00,0.200,0.700,0.950,0.1011,0.1041,0.0024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00171
1602400,0.5379,0.5379,-6.7760,-7.1262,0.0117,0.0088,1.6019,0.0129,0.0524,0.6693,10.00,0.200,0.700,0.950,0.0737,0.0901,0.0046,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00220
1602600,0.5379,0.5379,-6.8873,-7.2390,0.0206,0.0195,1.2524,0.0081,0.0368,0.9723,10.00,0.200,0.700,0.950,0.0892,0.1001,0.0027,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00098
1602800,0.5379,0.5379,-6.8873,-7.2390,0.0136,0.0137,1.5051,0.0151,0.0096,0.9356,10.00,0.200,0.700,0.950,0.0969,0.0897,0.0022,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
1603000,0.5379,0.5379,-6.8873,-7.2390,0.0154,0.0189,1.1859,0.0102,0.0251,0.9090,10.00,0.200,0.700,0.950,0.0924,0.0829,0.0039,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
1603200,0.5379,0.5379,-6.9354,-7.2226,0.0135,0.0205,1.3858,0.0141,0.0161,0.9487,10.00,0.200,0.700,0.950,0.0745,0.0839,0.0051,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00195
1603400,0.5379,0.5379,-6.9354,-7.2226,0.0119,0.0126,1.4127,0.0096,0.0221,0.7907,10.00,0.200,0.700,0.950,0.0951,0.0959,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
1603600,0.5379,0.5379,-6.9229,-7.2307,0.0153,0.0110,1.3973,0.0086,0.0137,0.8983,10.00,0.200,0.700,0.950,0.0916,0.0895,0.0034,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1603800,0.5379,0.5379,-6.9229,-7.2307,0.0096,0.0323,1.3295,0.0117,0.0212,1.0037,10.00,0.200,0.700,0.950,0.0911,0.0906,0.0034,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
1604000,0.5379,0.5379,-6.9229,-7.2307,0.0159,0.0277,1.5382,0.0081,0.0099,0.9019,10.00,0.200,0.700,0.950,0.0911,0.0796,0.0042,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
1604200,0.5379,0.5379,-6.9792,-7.1295,0.0138,0.0212,1.2654,0.0110,0.0153,0.8647,10.00,0.200,0.700,0.950,0.0900,0.0813,0.0042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
1604400,0.5379,0.5379,-6.9792,-7.1295,0.0139,0.0093,1.2656,0.0128,0.0181,1.0093,10.00,0.200,0.700,0.950,0.0977,0.1046,0.0022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1604600,0.5379,0.5379,-6.8533,-7.0127,0.0129,0.0211,1.3298,0.0115,0.0196,0.8104,10.00,0.200,0.700,0.950,0.1002,0.0973,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
1604800,0.5379,0.5379,-6.8533,-7.0127,0.0092,0.0175,1.0496,0.0159,0.0282,0.8516,10.00,0.200,0.700,0.950,0.0955,0.1044,0.0022,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
1605000,0.5379,0.5379,-6.8533,-7.0127,0.0131,0.0089,1.3522,0.0104,0.0186,0.6496,10.00,0.200,0.700,0.950,0.0741,0.0938,0.0039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00122
1605200,0.5379,0.5379,-6.9221,-7.0543,0.0124,0.0112,1.0626,0.0103,0.0407,0.6069,10.00,0.200,0.700,0.950,0.1108,0.1182,0.0007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00024
1605400,0.5379,0.5379,-6.9221,-7.0543,0.0117,0.0137,1.1675,0.0116,0.0136,0.7146,10.00,0.200,0.700,0.950,0.0893,0.0941,0.0039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
1605600,0.5379,0.5379,-6.8882,-7.0642,0.0098,0.0211,1.3123,0.0077,0.0147,0.7588,10.00,0.200,0.700,0.950,0.0969,0.0985,0.0032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
1605800,0.5379,0.5379,-6.8882,-7.0642,0.0121,0.0195,1.1518,0.0117,0.0201,0.7442,10.00,0.200,0.700,0.950,0.0994,0.1024,0.0017,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00073
1606000,0.5379,0.5379,-6.8882,-7.0642,0.0121,0.0142,1.4099,0.0100,0.0116,0.8149,10.00,0.200,0.700,0.950,0.0839,0.0948,0.0039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00146
1606200,0.5379,0.5379,-6.8010,-7.0810,0.0166,0.0181,1.3709,0.0115,0.0344,0.8105,10.00,0.200,0.700,0.950,0.1002,0.1025,0.0024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
1606400,0.5379,0.5379,-6.8010,-7.0810,0.0098,0.0161,1.2645,0.0112,0.0239,0.7394,10.00,0.200,0.700,0.950,0.0982,0.0990,0.0032,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
1606600,0.5379,0.5379,-6.9792,-7.1042,0.0084,0.0175,1.2073,0.0089,0.0139,0.8219,10.00,0.200,0.700,0.950,0.0938,0.0981,0.0034,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
1606800,0.5379,0.5379,-6.9792,-7.1042,0.0112,0.0181,0.9585,0.0090,0.0111,0.7890,10.00,0.200,0.700,0.950,0.0940,0.0919,0.0022,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1607000,0.5379,0.5379,-6.9792,-7.1042,0.0092,0.0121,1.1537,0.0114,0.0216,0.6826,10.00,0.200,0.700,0.950,0.1014,0.0892,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00293
1607200,0.5379,0.5379,-6.7887,-7.1099,0.0131,0.0126,1.0417,0.0123,0.0111,0.7787,10.00,0.200,0.700,0.950,0.0790,0.0982,0.0034,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
1607400,0.5379,0.5379,-6.7887,-7.1099,0.0122,0.0143,0.9985,0.0185,0.0118,0.6614,10.00,0.200,0.700,0.950,0.0809,0.0941,0.0037,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
1607600,0.5379,0.5379,-7.0091,-7.0061,0.0135,0.0147,1.2366,0.0109,0.0196,0.7676,10.00,0.200,0.700,0.950,0.0960,0.1053,0.0015,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00049
1607800,0.5379,0.5379,-7.0091,-7.0061,0.0110,0.0207,1.2219,0.0087,0.0173,0.6822,10.00,0.200,0.700,0.950,0.0893,0.0911,0.0032,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
1608000,0.5379,0.5379,-7.0091,-7.0061,0.0096,0.0186,1.4422,0.0083,0.0137,0.8470,10.00,0.200,0.700,0.950,0.0854,0.0910,0.0037,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00098
1608200,0.5379,0.5379,-6.9102,-7.0404,0.0170,0.0140,1.2813,0.0084,0.0159,0.7286,10.00,0.200,0.700,0.950,0.0970,0.0883,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
1608400,0.5379,0.5379,-6.9102,-7.0404,0.0112,0.0159,1.4391,0.0161,0.0237,0.8644,10.00,0.200,0.700,0.950,0.0870,0.0825,0.0042,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
1608600,0.5379,0.5379,-6.8979,-7.0414,0.0093,0.0141,1.3048,0.0108,0.0121,0.6752,10.00,0.200,0.700,0.950,0.0791,0.0803,0.0049,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
1608800,0.5379,0.5379,-6.8979,-7.0414,0.0130,0.0163,1.1093,0.0110,0.0308,0.9517,10.00,0.200,0.700,0.950,0.1059,0.1090,0.0015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00073
1609000,0.5379,0.5379,-6.8979,-7.0414,0.0124,0.0141,1.1207,0.0133,0.0088,1.0299,10.00,0.200,0.700,0.950,0.0935,0.0977,0.0027,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
1609200,0.5379,0.5379,-6.8649,-7.1517,0.0156,0.0206,1.1820,0.0093,0.0166,0.8257,10.00,0.200,0.700,0.950,0.0999,0.0778,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
1609400,0.5379,0.5379,-6.8649,-7.1517,0.0112,0.0197,1.4579,0.0121,0.0321,0.8409,10.00,0.200,0.700,0.950,0.0955,0.0763,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
1609600,0.5379,0.5379,-7.0381,-7.1681,0.0093,0.0134,1.4585,0.0098,0.0322,0.9396,10.00,0.200,0.700,0.950,0.0860,0.0919,0.0029,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
1609800,0.5379,0.5379,-7.0381,-7.1681,0.0113,0.0279,1.4285,0.0087,0.0274,0.9470,10.00,0.200,0.700,0.950,0.0792,0.0951,0.0034,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
1610000,0.5379,0.5379,-7.0381,-7.1681,0.0091,0.0146,1.5983,0.0105,0.0164,0.9001,10.00,0.200,0.700,0.950,0.0820,0.1058,0.0024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00049
1610200,0.5379,0.5379,-7.0804,-7.1467,0.0155,0.0177,1.3001,0.0087,0.0126,1.0547,10.00,0.200,0.700,0.950,0.0913,0.0906,0.0032,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
1610400,0.5379,0.5379,-7.0804,-7.1467,0.0145,0.0175,1.3964,0.0086,0.0176,0.8354,10.00,0.200,0.700,0.950,0.0950,0.0684,0.0044,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
1610600,0.5379,0.5379,-6.9333,-7.1947,0.0175,0.0116,1.4322,0.0163,0.0132,0.8590,10.00,0.200,0.700,0.950,0.0987,0.0849,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
1610800,0.5379,0.5379,-6.9333,-7.1947,0.0131,0.0093,1.5472,0.0090,0.0123,1.0972,10.00,0.200,0.700,0.950,0.0923,0.0683,0.0042,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
1611000,0.5379,0.5379,-6.9333,-7.1947,0.0106,0.0124,1.1500,0.0158,0.0295,0.9754,10.00,0.200,0.700,0.950,0.0990,0.0881,0.0029,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
1611200,0.5379,0.5379,-6.7119,-7.1195,0.0153,0.0149,1.3648,0.0092,0.0297,0.9574,10.00,0.200,0.700,0.950,0.0928,0.0624,0.0042,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00293
1611400,0.5379,0.5379,-6.7119,-7.1195,0.0205,0.0163,1.2425,0.0079,0.0304,1.2038,10.00,0.200,0.700,0.950,0.0825,0.0857,0.0044,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
1611600,0.5379,0.5379,-6.8602,-7.1061,0.0103,0.0149,1.3073,0.0099,0.0394,0.9443,10.00,0.200,0.700,0.950,0.0924,0.0960,0.0034,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
1611800,0.5379,0.5379,-6.8602,-7.1061,0.0086,0.0224,1.3317,0.0097,0.0227,1.0207,10.00,0.200,0.700,0.950,0.0963,0.0909,0.0044,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
1612000,0.5379,0.5379,-6.8602,-7.1061,0.0114,0.0163,1.1168,0.0081,0.0101,1.0877,10.00,0.200,0.700,0.950,0.0962,0.0992,0.0020,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00098
1612200,0.5379,0.5379,-6.8877,-7.1293,0.0101,0.0253,1.2869,0.0091,0.0202,0.9059,10.00,0.200,0.700,0.950,0.0780,0.0661,0.0049,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
1612400,0.5379,0.5379,-6.8877,-7.1293,0.0131,0.0114,1.4639,0.0101,0.0088,0.8959,10.00,0.200,0.700,0.950,0.1030,0.0989,0.0032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
1612600,0.5379,0.5379,-6.8116,-7.1629,0.0115,0.0191,1.4528,0.0128,0.0144,0.7174,10.00,0.200,0.700,0.950,0.0728,0.0870,0.0037,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00073
1612800,0.5379,0.5379,-6.8116,-7.1629,0.0185,0.0178,1.1272,0.0116,0.0160,0.7918,10.00,0.200,0.700,0.950,0.0905,0.0892,0.0046,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
1613000,0.5379,0.5379,-6.8116,-7.1629,0.0133,0.0164,1.3898,0.0092,0.0152,0.8723,10.00,0.200,0.700,0.950,0.0880,0.0888,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
1613200,0.5379,0.5379,-6.7996,-6.9462,0.0094,0.0150,1.3179,0.0146,0.0117,0.9113,10.00,0.200,0.700,0.950,0.0798,0.0934,0.0049,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
1613400,0.5379,0.5379,-6.7996,-6.9462,0.0125,0.0241,1.2994,0.0137,0.0525,1.1400,10.00,0.200,0.700,0.950,0.0727,0.0816,0.0046,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00220,0.00146
1613600,0.5379,0.5379,-6.8134,-7.2345,0.0116,0.0130,1.2538,0.0086,0.0298,0.9955,10.00,0.200,0.700,0.950,0.0849,0.0910,0.0044,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
1613800,0.5379,0.5379,-6.8134,-7.2345,0.0170,0.0113,1.2673,0.0139,0.0206,0.8498,10.00,0.200,0.700,0.950,0.0877,0.0928,0.0032,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
1614000,0.5379,0.5379,-6.8134,-7.2345,0.0164,0.0105,1.3686,0.0131,0.0211,0.7759,10.00,0.200,0.700,0.950,0.0789,0.0742,0.0049,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
1614200,0.5379,0.5379,-6.7943,-7.2482,0.0141,0.0197,1.3737,0.0090,0.0133,0.9238,10.00,0.200,0.700,0.950,0.0985,0.1013,0.0032,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
1614400,0.5379,0.5379,-6.7943,-7.2482,0.0089,0.0101,1.3689,0.0123,0.0237,0.9562,10.00,0.200,0.700,0.950,0.0781,0.0971,0.0046,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00171
1614600,0.5379,0.5379,-6.9342,-7.0508,0.0094,0.0113,1.4860,0.0106,0.0176,0.9214,10.00,0.200,0.700,0.950,0.0815,0.0880,0.0039,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00122
1614800,0.5379,0.5379,-6.9342,-7.0508,0.0154,0.0131,1.3249,0.0132,0.0272,0.8047,10.00,0.200,0.700,0.950,0.0895,0.0790,0.0039,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
1615000,0.5379,0.5379,-6.9342,-7.0508,0.0108,0.0137,1.6823,0.0109,0.0284,0.7251,10.00,0.200,0.700,0.950,0.0825,0.0851,0.0056,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00269
1615200,0.5379,0.5379,-6.9989,-6.9766,0.0156,0.0137,1.3639,0.0077,0.0208,1.1469,10.00,0.200,0.700,0.950,0.0965,0.0905,0.0022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
1615400,0.5379,0.5379,-6.9989,-6.9766,0.0130,0.0161,1.5236,0.0110,0.0268,0.8152,10.00,0.200,0.700,0.950,0.0871,0.0887,0.0037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
