it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
236200,0.5379,0.4402,-8.0041,-6.4039,0.0115,0.0000,0.3481,0.0194,0.0186,0.3672,9.15,0.159,0.850,1.100,0.0087,0.0389,0.0059,0.00073,0.00024,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
236400,0.5379,0.4402,-8.0041,-6.4039,0.0112,0.0000,0.4852,0.0228,0.0267,0.5436,9.15,0.159,0.850,1.100,0.0231,0.0467,0.0034,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
236600,0.5379,0.4445,-8.0467,-6.4709,0.0123,0.0000,0.2452,0.0200,0.0335,0.5742,9.15,0.159,0.850,1.100,0.0107,0.0509,0.0046,0.00098,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
236800,0.5379,0.4445,-8.0467,-6.4709,0.0171,0.0000,0.2882,0.0229,0.0443,0.4280,9.16,0.159,0.850,1.100,0.0174,0.0466,0.0046,0.00146,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244
237000,0.5379,0.4445,-8.0467,-6.4709,0.0112,0.0000,0.3665,0.0231,0.0335,0.4318,9.16,0.159,0.850,1.100,0.0149,0.0323,0.0054,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00073,0.00342
237200,0.5379,0.4486,-7.9084,-6.3627,0.0121,0.0000,0.2926,0.0241,0.0106,0.4275,9.16,0.159,0.850,1.100,0.0252,0.0486,0.0037,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00024,0.00171
237400,0.5379,0.4486,-7.9084,-6.3627,0.0123,0.0000,0.2893,0.0192,0.0195,0.7167,9.17,0.159,0.850,1.100,0.0082,0.0633,0.0042,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00293
237600,0.5379,0.4526,-7.9650,-6.4454,0.0116,0.0000,0.3848,0.0163,0.0410,0.5691,9.17,0.159,0.850,1.100,0.0165,0.0530,0.0034,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
237800,0.5379,0.4526,-7.9650,-6.4454,0.0139,0.0000,0.2871,0.0225,0.0279,0.5129,9.17,0.159,0.850,1.100,0.0017,0.0535,0.0042,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
238000,0.5379,0.4526,-7.9650,-6.4454,0.0137,0.0000,0.3558,0.0213,0.0430,0.5354,9.17,0.160,0.850,1.100,0.0120,0.0431,0.0049,0.00049,0.00024,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00269
238200,0.5379,0.4566,-7.9212,-6.4865,0.0126,0.0000,0.3435,0.0189,0.0261,0.5143,9.18,0.160,0.850,1.100,0.0189,0.0431,0.0042,0.00098,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00146
238400,0.5379,0.4566,-7.9212,-6.4865,0.0119,0.0000,0.3134,0.0247,0.0387,0.6508,9.18,0.160,0.850,1.100,0.0182,0.0498,0.0044,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00342
238600,0.5379,0.4607,-8.0075,-6.4701,0.0125,0.0000,0.3655,0.0209,0.0334,0.5045,9.18,0.160,0.850,1.100,0.0212,0.0590,0.0022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
238800,0.5379,0.4607,-8.0075,-6.4701,0.0107,0.0000,0.3256,0.0210,0.0226,0.5516,9.18,0.160,0.850,1.100,0.0159,0.0340,0.0039,0.00049,0.00049,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00049,0.00195
239000,0.5379,0.4607,-8.0075,-6.4701,0.0118,0.0000,0.3229,0.0216,0.0213,0.5646,9.19,0.160,0.850,1.100,0.0145,0.0398,0.0051,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00293
239200,0.5379,0.4648,-7.9873,-6.5083,0.0111,0.0000,0.2417,0.0254,0.0247,0.5930,9.19,0.160,0.850,1.100,0.0100,0.0595,0.0032,0.00024,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
239400,0.5379,0.4648,-7.9873,-6.5083,0.0106,0.0000,0.2832,0.0151,0.0273,0.6619,9.19,0.160,0.850,1.100,0.0168,0.0453,0.0037,0.00049,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
239600,0.5379,0.4690,-8.0586,-6.4885,0.0135,0.0000,0.3608,0.0218,0.0433,0.5218,9.19,0.160,0.850,1.100,0.0163,0.0457,0.0042,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
239800,0.5379,0.4690,-8.0586,-6.4885,0.0106,0.0000,0.4199,0.0215,0.0178,0.5757,9.20,0.160,0.850,1.100,0.0205,0.0423,0.0039,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
240000,0.5379,0.4690,-8.0586,-6.4885,0.0140,0.0000,0.3212,0.0193,0.0283,0.6058,9.20,0.160,0.850,1.100,0.0076,0.0462,0.0046,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
240200,0.5379,0.4733,-8.0285,-6.5046,0.0156,0.0000,0.4583,0.0202,0.0276,0.7602,9.20,0.160,0.850,1.100,0.0213,0.0624,0.0027,0.00049,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171
240400,0.5379,0.4733,-8.0285,-6.5046,0.0098,0.0000,0.4908,0.0218,0.0237,0.5860,9.21,0.160,0.850,1.100,0.0112,0.0383,0.0063,0.00122,0.00146,0.00000,0.00024,0.00000,0.00000,0.00000,0.00024,0.00073,0.00244
240600,0.5379,0.4774,-8.0037,-6.3555,0.0189,0.0000,0.4144,0.0204,0.0193,0.6253,9.21,0.160,0.850,1.100,0.0121,0.0355,0.0068,0.00122,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
240800,0.5379,0.4774,-8.0037,-6.3555,0.0131,0.0000,0.4300,0.0228,0.0234,0.4261,9.21,0.160,0.850,1.100,0.0181,0.0331,0.0056,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
241000,0.5379,0.4774,-8.0037,-6.3555,0.0131,0.0000,0.2716,0.0247,0.0421,0.7041,9.21,0.160,0.850,1.100,0.0121,0.0627,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00269
241200,0.5379,0.4812,-8.0288,-6.4001,0.0117,0.0000,0.3802,0.0212,0.0126,0.6788,9.22,0.160,0.850,1.100,0.0096,0.0444,0.0049,0.00073,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
241400,0.5379,0.4812,-8.0288,-6.4001,0.0142,0.0000,0.4274,0.0290,0.0558,0.6763,9.22,0.160,0.850,1.100,0.0212,0.0410,0.0051,0.00122,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00024,0.00000,0.00220
241600,0.5379,0.4851,-8.0184,-6.4414,0.0164,0.0000,0.4112,0.0208,0.0216,0.5357,9.22,0.160,0.850,1.100,0.0252,0.0464,0.0039,0.00000,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00293
241800,0.5379,0.4851,-8.0184,-6.4414,0.0129,0.0000,0.5046,0.0339,0.0299,0.5695,9.22,0.160,0.850,1.100,0.0120,0.0045,0.0078,0.00195,0.00098,0.00000,0.00098,0.00000,0.00000,0.00000,0.00000,0.00098,0.00293
242000,0.5379,0.4851,-8.0184,-6.4414,0.0113,0.0000,0.4203,0.0202,0.0420,0.7294,9.23,0.161,0.850,1.100,0.0158,0.0495,0.0049,0.00098,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00317
242200,0.5379,0.4888,-7.9143,-6.3723,0.0139,0.0000,0.3515,0.0196,0.0375,0.5929,9.23,0.161,0.850,1.100,0.0242,0.0576,0.0037,0.00000,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
242400,0.5379,0.4888,-7.9143,-6.3723,0.0124,0.0000,0.4453,0.0241,0.0201,0.6063,9.23,0.161,0.850,1.100,0.0128,0.0306,0.0066,0.00098,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00098,0.00342
242600,0.5379,0.4921,-7.9869,-6.2656,0.0133,0.0000,0.3887,0.0205,0.0188,0.7374,9.23,0.161,0.850,1.100,0.0123,0.0429,0.0059,0.00146,0.00049,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00073,0.00269
242800,0.5379,0.4921,-7.9869,-6.2656,0.0121,0.0000,0.2766,0.0213,0.0352,0.9244,9.24,0.161,0.850,1.100,0.0102,0.0758,0.0020,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00073
243000,0.5379,0.4921,-7.9869,-6.2656,0.0127,0.0000,0.3347,0.0226,0.0220,0.7150,9.24,0.161,0.850,1.100,0.0133,0.0427,0.0042,0.00024,0.00049,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
243200,0.5379,0.4948,-7.9978,-6.2041,0.0137,0.0000,0.3567,0.0203,0.0197,0.5655,9.24,0.161,0.850,1.100,0.0133,0.0313,0.0063,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00342
243400,0.5379,0.4948,-7.9978,-6.2041,0.0138,0.0000,0.3221,0.0242,0.0337,0.6639,9.25,0.161,0.850,1.100,0.0126,0.0406,0.0054,0.00122,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
243600,0.5379,0.4974,-7.9849,-6.3362,0.0110,0.0000,0.3994,0.0206,0.0261,0.5372,9.25,0.161,0.850,1.100,0.0138,0.0425,0.0051,0.00171,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00244
243800,0.5379,0.4974,-7.9849,-6.3362,0.0120,0.0000,0.3114,0.0201,0.0282,0.8274,9.25,0.161,0.850,1.100,0.0108,0.0442,0.0046,0.00049,0.00073,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00220
244000,0.5379,0.4974,-7.9849,-6.3362,0.0130,0.0000,0.3603,0.0173,0.0233,0.6140,9.25,0.161,0.850,1.100,0.0114,0.0515,0.0037,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
244200,0.5379,0.5000,-7.8455,-6.4141,0.0149,0.0000,0.3195,0.0245,0.0323,0.5015,9.26,0.161,0.850,1.100,0.0090,0.0360,0.0054,0.00073,0.00024,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00146,0.00244
244400,0.5379,0.5000,-7.8455,-6.4141,0.0112,0.0000,0.3711,0.0249,0.0412,0.4628,9.26,0.161,0.850,1.100,0.0255,0.0505,0.0029,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195
244600,0.5379,0.5027,-7.9737,-6.4560,0.0102,0.0000,0.3063,0.0248,0.0594,0.5767,9.26,0.161,0.850,1.100,0.0120,0.0526,0.0037,0.00024,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00146
244800,0.5379,0.5027,-7.9737,-6.4560,0.0112,0.0000,0.2462,0.0293,0.0605,0.5184,9.26,0.161,0.850,1.100,0.0131,0.0568,0.0042,0.00024,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
245000,0.5379,0.5027,-7.9737,-6.4560,0.0136,0.0000,0.3130,0.0232,0.0142,0.5708,9.27,0.161,0.850,1.100,0.0102,0.0520,0.0042,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00171
245200,0.5379,0.5053,-7.9814,-6.3530,0.0112,0.0000,0.3822,0.0231,0.0587,0.6599,9.27,0.161,0.850,1.100,0.0150,0.0480,0.0039,0.00122,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00024,0.00146
245400,0.5379,0.5053,-7.9814,-6.3530,0.0121,0.0000,0.3309,0.0236,0.0311,0.6372,9.27,0.161,0.850,1.100,0.0145,0.0385,0.0049,0.00098,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00049,0.00146
245600,0.5379,0.5075,-7.9567,-6.2441,0.0170,0.0000,0.3129,0.0281,0.0152,0.5647,9.27,0.161,0.850,1.100,0.0074,0.0538,0.0051,0.00146,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
245800,0.5379,0.5075,-7.9567,-6.2441,0.0201,0.0000,0.4172,0.0392,0.0271,0.3946,9.28,0.161,0.850,1.100,-0.0049,0.0571,0.0054,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00244,0.00171
246000,0.5379,0.5075,-7.9567,-6.2441,0.0116,0.0000,0.2944,0.0211,0.0144,0.5788,9.28,0.162,0.850,1.100,0.0178,0.0542,0.0037,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00122,0.00195
246200,0.5379,0.5097,-7.9250,-6.3533,0.0162,0.0000,0.3596,0.0189,0.0368,0.5225,9.28,0.162,0.850,1.100,0.0222,0.0406,0.0042,0.00073,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00269
246400,0.5379,0.5097,-7.9250,-6.3533,0.0120,0.0000,0.2588,0.0213,0.0525,0.8951,9.29,0.162,0.850,1.100,0.0132,0.0510,0.0032,0.00024,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269
246600,0.5379,0.5118,-7.9906,-6.3484,0.0108,0.0000,0.3624,0.0200,0.0213,0.5068,9.29,0.162,0.850,1.100,0.0003,0.0531,0.0054,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
246800,0.5379,0.5118,-7.9906,-6.3484,0.0108,0.0000,0.4018,0.0198,0.0147,0.5532,9.29,0.162,0.850,1.100,0.0184,0.0519,0.0039,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00171
247000,0.5379,0.5118,-7.9906,-6.3484,0.0120,0.0000,0.3540,0.0262,0.0194,0.5850,9.29,0.162,0.850,1.100,0.0137,0.0320,0.0059,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00317
247200,0.5379,0.5140,-7.9390,-6.4277,0.0152,0.0000,0.3774,0.0237,0.0298,0.3800,9.30,0.162,0.850,1.100,0.0186,0.0450,0.0039,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195
247400,0.5379,0.5140,-7.9390,-6.4277,0.0129,0.0000,0.3113,0.0174,0.0127,0.5610,9.30,0.162,0.850,1.100,0.0144,0.0573,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
247600,0.5379,0.5165,-7.9822,-6.5153,0.0160,0.0000,0.3955,0.0293,0.0388,0.4839,9.30,0.162,0.850,1.100,0.0066,0.0399,0.0066,0.00146,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00317
247800,0.5379,0.5165,-7.9822,-6.5153,0.0118,0.0000,0.2948,0.0284,0.0727,0.5354,9.30,0.162,0.850,1.100,0.0105,0.0409,0.0059,0.00073,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
248000,0.5379,0.5165,-7.9822,-6.5153,0.0093,0.0000,0.3280,0.0217,0.0341,0.4875,9.31,0.162,0.850,1.100,0.0205,0.0416,0.0042,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00269
248200,0.5379,0.5191,-8.0301,-6.4163,0.0114,0.0000,0.2465,0.0274,0.0279,0.7302,9.31,0.162,0.850,1.100,0.0105,0.0705,0.0029,0.00024,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
248400,0.5379,0.5191,-8.0301,-6.4163,0.0120,0.0000,0.2891,0.0333,0.0200,0.4529,9.31,0.162,0.850,1.100,0.0159,0.0562,0.0037,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00049,0.00195
248600,0.5379,0.5217,-7.9834,-6.3925,0.0144,0.0000,0.3422,0.0279,0.0213,0.5033,9.31,0.162,0.850,1.100,0.0111,0.0338,0.0046,0.00073,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
248800,0.5379,0.5217,-7.9834,-6.3925,0.0158,0.0000,0.3286,0.0381,0.0342,0.4154,9.32,0.162,0.850,1.100,0.0197,0.0278,0.0061,0.00024,0.00122,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
249000,0.5379,0.5217,-7.9834,-6.3925,0.0110,0.0000,0.3368,0.0369,0.0325,0.5486,9.32,0.162,0.850,1.100,0.0209,0.0254,0.0061,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00049,0.00024,0.00024,0.00342
249200,0.5379,0.5245,-7.9724,-6.4651,0.0123,0.0000,0.2860,0.0171,0.0323,0.8395,9.32,0.162,0.850,1.100,0.0072,0.0658,0.0039,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00098,0.00171
249400,0.5379,0.5245,-7.9724,-6.4651,0.0144,0.0000,0.3246,0.0202,0.0171,0.6763,9.33,0.162,0.850,1.100,0.0048,0.0530,0.0054,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00171,0.00220
249600,0.5379,0.5272,-8.0135,-6.3804,0.0144,0.0000,0.4272,0.0255,0.0391,0.5447,9.33,0.162,0.850,1.100,0.0042,0.0434,0.0061,0.00146,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
249800,0.5379,0.5272,-8.0135,-6.3804,0.0119,0.0000,0.3222,0.0203,0.0296,0.5446,9.33,0.162,0.850,1.100,0.0202,0.0340,0.0051,0.00049,0.00098,0.00024,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00195
250000,0.5379,0.5272,-8.0135,-6.3804,0.0113,0.0000,0.2806,0.0269,0.0332,0.6572,9.33,0.163,0.850,1.100,0.0156,0.0601,0.0024,0.00024,0.00024,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00098
250200,0.5379,0.5299,-8.0073,-6.4047,0.0146,0.0000,0.3121,0.0162,0.0242,0.7027,9.34,0.163,0.850,1.100,0.0241,0.0609,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
250400,0.5379,0.5299,-8.0073,-6.4047,0.0116,0.0000,0.4248,0.0311,0.0314,0.5442,9.34,0.163,0.850,1.100,0.0134,0.0498,0.0046,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
250600,0.5379,0.5327,-8.0494,-6.4007,0.0109,0.0000,0.3782,0.0242,0.0144,0.5000,9.34,0.163,0.850,1.100,0.0224,0.0542,0.0032,0.00000,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
250800,0.5379,0.5327,-8.0494,-6.4007,0.0144,0.0000,0.4054,0.0256,0.0339,0.4780,9.34,0.163,0.850,1.100,0.0144,0.0294,0.0068,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00366
251000,0.5379,0.5327,-8.0494,-6.4007,0.0130,0.0000,0.3333,0.0334,0.0769,0.5338,9.35,0.163,0.850,1.100,0.0180,0.0571,0.0042,0.00098,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00024,0.00220
251200,0.5379,0.5350,-8.0427,-6.2520,0.0251,0.0000,0.4078,0.0208,0.0563,0.5150,9.35,0.163,0.850,1.100,0.0163,0.0382,0.0049,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
251400,0.5379,0.5350,-8.0427,-6.2520,0.0100,0.0000,0.3500,0.0320,0.0313,0.4194,9.35,0.163,0.850,1.100,0.0140,0.0221,0.0061,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00293
251600,0.5379,0.5377,-8.1177,-6.4820,0.0131,0.0000,0.3502,0.0194,0.0436,0.7008,9.35,0.163,0.850,1.100,0.0208,0.0346,0.0059,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00317
251800,0.5379,0.5377,-8.1177,-6.4820,0.0111,0.0000,0.2745,0.0215,0.0516,0.7092,9.36,0.163,0.850,1.100,0.0111,0.0459,0.0034,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
252000,0.5379,0.5377,-8.1177,-6.4820,0.0139,0.0000,0.3357,0.0193,0.0186,0.7483,9.36,0.163,0.850,1.100,0.0225,0.0524,0.0044,0.00073,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00220
252200,0.5379,0.5379,-8.0843,-6.3871,0.0108,0.0000,0.4488,0.0161,0.0428,0.5563,9.36,0.163,0.850,1.100,0.0298,0.0570,0.0024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220
252400,0.5379,0.5379,-8.0843,-6.3871,0.0119,0.0000,0.3788,0.0265,0.0366,0.4747,9.37,0.163,0.850,1.100,0.0171,0.0549,0.0046,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
252600,0.5379,0.5379,-8.0692,-6.3811,0.0135,0.0000,0.3751,0.0277,0.0281,0.6411,9.37,0.163,0.850,1.100,0.0209,0.0410,0.0044,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
252800,0.5379,0.5379,-8.0692,-6.3811,0.0129,0.0000,0.3344,0.0263,0.0283,0.6014,9.37,0.163,0.850,1.100,0.0181,0.0461,0.0046,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00317
253000,0.5379,0.5379,-8.0692,-6.3811,0.0121,0.0000,0.4338,0.0270,0.0643,0.5494,9.37,0.163,0.850,1.100,0.0050,0.0455,0.0061,0.00122,0.00122,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00195
253200,0.5379,0.5379,-8.0482,-6.3840,0.0131,0.0000,0.3185,0.0310,0.0198,0.4455,9.38,0.163,0.850,1.100,0.0255,0.0509,0.0029,0.00024,0.00049,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00049,0.00122
253400,0.5379,0.5379,-8.0482,-6.3840,0.0131,0.0000,0.4525,0.0261,0.0447,0.5166,9.38,0.163,0.850,1.100,0.0237,0.0443,0.0044,0.00049,0.00171,0.00000,0.00049,0.00000,0.00000,0.00024,0.00000,0.00073,0.00073
253600,0.5379,0.5379,-8.0236,-6.2162,0.0116,0.0000,0.2842,0.0277,0.0471,0.4607,9.38,0.163,0.850,1.100,0.0133,0.0512,0.0049,0.00049,0.00122,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
253800,0.5379,0.5379,-8.0236,-6.2162,0.0142,0.0000,0.4090,0.0227,0.0281,0.5714,9.38,0.163,0.850,1.100,0.0127,0.0471,0.0046,0.00049,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
254000,0.5379,0.5379,-8.0236,-6.2162,0.0179,0.0000,0.3348,0.0333,0.0669,0.5181,9.39,0.164,0.850,1.100,0.0242,0.0344,0.0039,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00073,0.00220
254200,0.5379,0.5379,-8.0046,-6.5140,0.0135,0.0000,0.3017,0.0312,0.0463,0.5447,9.39,0.164,0.850,1.100,0.0162,0.0520,0.0034,0.00024,0.00073,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00073,0.00146
254400,0.5379,0.5379,-8.0046,-6.5140,0.0110,0.0000,0.5287,0.0222,0.0352,0.5011,9.39,0.164,0.850,1.100,0.0172,0.0305,0.0059,0.00049,0.00146,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00049,0.00317
254600,0.5379,0.5379,-7.9784,-6.2649,0.0131,0.0000,0.3457,0.0230,0.0219,0.4794,9.39,0.164,0.850,1.100,0.0149,0.0530,0.0044,0.00122,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195
254800,0.5379,0.5379,-7.9784,-6.2649,0.0157,0.0000,0.4384,0.0192,0.0183,0.4822,9.40,0.164,0.850,1.100,0.0160,0.0390,0.0061,0.00098,0.00122,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00073,0.00269
255000,0.5379,0.5379,-7.9784,-6.2649,0.0165,0.0000,0.4431,0.0318,0.0285,0.5335,9.40,0.164,0.850,1.100,0.0152,0.0279,0.0059,0.00098,0.00049,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
255200,0.5379,0.5379,-7.9375,-6.3364,0.0103,0.0000,0.3998,0.0208,0.0411,0.3929,9.40,0.164,0.850,1.100,0.0256,0.0491,0.0034,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
255400,0.5379,0.5379,-7.9375,-6.3364,0.0148,0.0000,0.3246,0.0255,0.0465,0.6991,9.41,0.164,0.850,1.100,0.0114,0.0549,0.0046,0.00000,0.00122,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00146,0.00146
255600,0.5379,0.5379,-8.0163,-6.3213,0.0142,0.0000,0.3072,0.0285,0.0256,0.3643,9.41,0.164,0.850,1.100,0.0056,0.0637,0.0042,0.00073,0.00024,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
255800,0.5379,0.5379,-8.0163,-6.3213,0.0124,0.0000,0.4110,0.0255,0.0361,0.5579,9.41,0.164,0.850,1.100,0.0144,0.0488,0.0059,0.00122,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00024,0.00073,0.00244
256000,0.5379,0.5379,-8.0163,-6.3213,0.0128,0.0000,0.2843,0.0292,0.0347,0.4915,9.41,0.164,0.850,1.100,0.0163,0.0636,0.0039,0.00098,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
256200,0.5379,0.5379,-8.0314,-6.3089,0.0138,0.0000,0.3619,0.0187,0.0286,0.4246,9.42,0.164,0.850,1.100,0.0149,0.0610,0.0044,0.00146,0.00024,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00122
