t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786619189.5066655,0.00078145299999999999,0.00087918299999999996,0.12314984499999999,0.012378706999999999,1786619189.4824362,1786619189.4823382,1786619173.1257966,1786619189.4824362
1786619190.5073733,0.000748973,0.00088305499999999999,0.12314984499999999,0.012433621000000001,1786619190.4824257,1786619190.4822915,1786619173.1257966,1786619190.4824257
1786619191.5194025,0.00060532299999999995,0.0058684210000000004,0.12314984499999999,0.013216482,1786619191.5028849,1786619191.4976218,1786619173.1257966,1786619191.5028849
1786619192.5286562,0.000805582,0.00096049700000000004,0.12314984499999999,0.013028191,1786619192.5024981,1786619192.5023429,1786619173.1257966,1786619192.5024981
1786619193.5365169,0.00068749999999999996,0.00081275,0.12314984499999999,0.011819754,1786619193.5224421,1786619193.5223167,1786619173.1257966,1786619193.5224421
1786619194.5378115,0.0014178159999999999,0.0015386830000000001,0.12314984499999999,0.012264720999999999,1786619194.5223744,1786619194.5222535,1786619173.1257966,1786619194.5223744
1786619195.5389113,0.0015886990000000001,0.0017729899999999999,0.12314984499999999,0.012779578999999999,1786619195.5225408,1786619195.5223565,1786619173.1257966,1786619195.5225408
1786619196.5390801,0.001131316,0.001255382,0.12314984499999999,0.01236514,1786619196.522526,1786619196.5224018,1786619173.1257966,1786619196.522526
1786619197.5474141,0.0013183590000000001,0.0014280250000000001,0.12314984499999999,0.0072973730000000002,1786619197.5181174,1786619197.5180075,1786619173.1257966,1786619197.5181174
1786619198.5570765,0.00076535700000000004,0.00087230300000000005,0.12314984499999999,0.011841035,1786619198.5425098,1786619198.542403,1786619173.1257966,1786619198.5425098
1786619199.5592985,0.00084468599999999998,0.00094600000000000001,0.12314984499999999,0.012548534,1786619199.5425329,1786619199.5424318,1786619173.1257966,1786619199.5425329
1786619200.5606422,0.0011559560000000001,0.0013098140000000001,0.12314984499999999,0.012805916000000001,1786619200.542727,1786619200.542573,1786619173.1257966,1786619200.542727
1786619201.5665026,0.001003185,0.001139859,0.12314984499999999,0.012269106,1786619201.5426273,1786619201.5424907,1786619173.1257966,1786619201.5426273
1786619202.5670812,0.0015383300000000001,0.0017011490000000001,0.12314984499999999,0.013836589,1786619202.5426741,1786619202.5425115,1786619173.1257966,1786619202.5426741
1786619203.5787189,0.00095806400000000001,0.001117011,0.12314984499999999,0.012362163000000001,1786619203.5625908,1786619203.5624318,1786619173.1257966,1786619203.5625908
1786619204.5866795,0.000813838,0.00094590400000000002,0.12314984499999999,0.011752969,1786619204.5626662,1786619204.5625341,1786619173.1257966,1786619204.5626662
1786619205.5884402,0.0015488259999999999,0.0016571159999999999,0.12314984499999999,0.0068896219999999998,1786619205.5778739,1786619205.5777657,1786619173.1257966,1786619205.5778739
1786619206.6002123,0.0011728839999999999,0.0065428960000000003,0.12314984499999999,0.010548020999999999,1786619206.5847869,1786619206.5794168,1786619173.1257966,1786619206.5847869
1786619207.6063144,0.00081815800000000004,0.00093012800000000001,0.12314984499999999,0.011690633000000001,1786619207.5826368,1786619207.582525,1786619173.1257966,1786619207.5826368
1786619208.6073928,0.00099860899999999991,0.0011647560000000001,0.12314984499999999,0.011731432999999999,1786619208.5831742,1786619208.5830081,1786619173.1257966,1786619208.5831742
1786619209.6169457,0.00089374300000000001,0.001030481,0.12314984499999999,0.011495365,1786619209.6027577,1786619209.6026208,1786619173.1257966,1786619209.6027577
1786619210.6184072,0.0017344940000000001,0.001922977,0.12314984499999999,0.011689288000000001,1786619210.6031289,1786619210.6029403,1786619173.1257966,1786619210.6031289
1786619211.6266532,0.00079806099999999997,0.00093409600000000004,0.12314984499999999,0.011675303999999999,1786619211.6028349,1786619211.6026988,1786619173.1257966,1786619211.6028349
1786619212.6382055,0.00037479000000000001,0.0056177279999999998,0.12314984499999999,0.011322657999999999,1786619212.6231596,1786619212.6179166,1786619173.1257966,1786619212.6231596
1786619213.6464365,0.00080398100000000005,0.00088961499999999996,0.12314984499999999,0.011717992,1786619213.6227241,1786619213.6226387,1786619173.1257966,1786619213.6227241
1786619214.6484718,0.0011398910000000001,0.00129119,0.12314984499999999,0.011249056,1786619214.6229379,1786619214.6227865,1786619173.1257966,1786619214.6229379
1786619215.6587076,0.00093406399999999997,0.001047826,0.12314984499999999,0.012058607000000001,1786619215.6428614,1786619215.6427476,1786619173.1257966,1786619215.6428614
1786619216.6654398,0.0011710920000000001,0.0013316389999999999,0.12314984499999999,0.012204784999999999,1786619216.6427691,1786619216.6426086,1786619173.1257966,1786619216.6427691
1786619217.666678,0.00082740600000000004,0.0010262260000000001,0.12314984499999999,0.011269889,1786619217.6430264,1786619217.6428275,1786619173.1257966,1786619217.6430264
1786619218.6672354,0.0011822919999999999,0.001280886,0.12314984499999999,0.011812714,1786619218.6428266,1786619218.6427279,1786619173.1257966,1786619218.6428266
1786619219.6791773,0.00093864000000000003,0.0010891060000000001,0.12314984499999999,0.012496471,1786619219.6628876,1786619219.6627374,1786619173.1257966,1786619219.6628876
1786619220.6794982,0.0011590280000000001,0.001314646,0.12314984499999999,0.012489429999999999,1786619220.6630883,1786619220.6629326,1786619173.1257966,1786619220.6630883
1786619221.6856592,0.00059809100000000003,0.00071818900000000005,0.12314984499999999,0.011326371,1786619221.6630697,1786619221.6629496,1786619173.1257966,1786619221.6630697
1786619222.6861579,0.00085025400000000005,0.00099822499999999994,0.12314984499999999,0.011040349,1786619222.6631975,1786619222.6630495,1786619173.1257966,1786619222.6631975
1786619223.6862593,0.00078382099999999998,0.00092366400000000004,0.12314984499999999,0.01133053,1786619223.6629424,1786619223.6628027,1786619173.1257966,1786619223.6629424
1786619224.6977744,0.00093217599999999995,0.0010748019999999999,0.12314984499999999,0.011504454000000001,1786619224.6829448,1786619224.6828022,1786619173.1257966,1786619224.6829448
1786619225.70014,0.0010889140000000001,0.0016252759999999999,0.12314984499999999,0.012483062,1786619225.6834791,1786619225.6829426,1786619173.1257966,1786619225.6834791
1786619226.7066822,0.00080522999999999999,0.000967249,0.12314984499999999,0.011921932999999999,1786619226.6830566,1786619226.6828947,1786619173.1257966,1786619226.6830566
