t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786618098.7028298,0.00089258600000000001,0.0010483630000000001,0.19270936,0.0083023249999999993,1786618098.6902921,1786618098.6901367,1786618077.8807726,1786618098.6902921
1786618099.7106161,0.00080032900000000001,0.00094557799999999998,0.19270936,0.0077562400000000002,1786618099.6902919,1786618099.6901469,1786618077.8807726,1786618099.6902919
1786618100.7121742,0.001466223,0.0016547370000000001,0.19270936,0.0081715399999999997,1786618100.7103097,1786618100.7101212,1786618077.8807726,1786618100.6903265
1786618101.7226036,0.00098506599999999994,0.001137164,0.19270936,0.0080025779999999998,1786618101.7102799,1786618101.7101278,1786618077.8807726,1786618101.7102799
1786618102.722986,0.0010137709999999999,0.0011299319999999999,0.19270936,0.0083309339999999999,1786618102.7102525,1786618102.7101364,1786618077.8807726,1786618102.7102525
1786618103.7293112,0.00098032999999999996,0.001147084,0.19270936,0.0076988949999999999,1786618103.710381,1786618103.7102144,1786618077.8807726,1786618103.710381
1786618104.7315574,0.00090900099999999999,0.0010408100000000001,0.19270936,0.0076164309999999999,1786618104.7303054,1786618104.7301736,1786618077.8807726,1786618104.7102337
1786618105.7387581,0.00095658500000000003,0.0010870509999999999,0.19270936,0.0068959110000000002,1786618105.7102342,1786618105.7101035,1786618077.8807726,1786618105.7102342
1786618106.7507532,0.001302189,0.001397134,0.19270936,0.0062606399999999996,1786618106.7102151,1786618106.7101202,1786618077.8807726,1786618106.7102151
1786618107.751142,0.00041024399999999998,0.0056889870000000004,0.19270936,0.0066549169999999998,1786618107.7505052,1786618107.7452264,1786618077.8807726,1786618107.7302194
1786618108.7535448,0.0014824149999999999,0.0038884879999999998,0.19270936,0.014120274,1786618108.7329257,1786618108.7305195,1786618077.8807726,1786618108.7329257
1786618109.760062,0.00057091800000000001,0.00067594300000000003,0.19270936,0.0063842899999999999,1786618109.7502704,1786618109.7501652,1786618077.8807726,1786618109.7502704
1786618110.7628901,0.00088788099999999998,0.001035563,0.19270936,0.007230027,1786618110.7504559,1786618110.750308,1786618077.8807726,1786618110.7504559
1786618111.7701898,0.00060752600000000005,0.00071524000000000002,0.19270936,0.0067576060000000002,1786618111.7502596,1786618111.7501519,1786618077.8807726,1786618111.7502596
1786618112.7704821,0.000899113,0.0010745710000000001,0.19270936,0.0071666990000000003,1786618112.7504373,1786618112.7502618,1786618077.8807726,1786618112.7504373
1786618113.772465,0.0018219390000000001,0.0019689479999999999,0.19270936,0.006661925,1786618113.7704568,1786618113.7703097,1786618077.8807726,1786618113.7503626
1786618114.7809765,0.001072651,0.0012254849999999999,0.19270936,0.006643141,1786618114.7703691,1786618114.7702162,1786618077.8807726,1786618114.7703691
1786618115.7817743,0.000722407,0.000836617,0.19270936,0.0071250979999999998,1786618115.7702789,1786618115.7701647,1786618077.8807726,1786618115.7702789
1786618116.7898607,0.0014225749999999999,0.0015756640000000001,0.19270936,0.006252194,1786618116.770407,1786618116.7702539,1786618077.8807726,1786618116.770407
1786618117.7903962,0.00069194299999999999,0.00080778399999999998,0.19270936,0.012224479999999999,1786618117.7656198,1786618117.7655039,1786618077.8807726,1786618117.7656198
1786618118.7912226,0.00065872700000000001,0.00072314299999999998,0.19270936,0.0066198130000000004,1786618118.7903671,1786618118.790303,1786618077.8807726,1786618118.7703846
1786618119.7913523,0.00074109600000000001,0.00083303299999999995,0.19270936,0.0074698710000000003,1786618119.7903874,1786618119.7902956,1786618077.8807726,1786618119.7703209
1786618120.8015518,0.00069453600000000005,0.00077072800000000004,0.19270936,0.0068705370000000003,1786618120.7903783,1786618120.790302
