it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
491200,0.3715,0.5379,-6.2825,-6.4266,0.0198,0.0142,1.2432,0.0165,0.0233,0.5206,10.00,0.200,0.550,0.850,0.0691,0.0700,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00171,0.00146
491400,0.3715,0.5379,-6.2825,-6.4266,0.0159,0.0144,1.3662,0.0119,0.0280,0.6166,10.00,0.200,0.550,0.850,0.0668,0.0760,0.0037,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
491600,0.3720,0.5379,-6.2503,-6.5668,0.0221,0.0216,1.3422,0.0145,0.0166,0.5624,10.00,0.200,0.550,0.850,0.0537,0.0780,0.0059,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
491800,0.3720,0.5379,-6.2503,-6.5668,0.0223,0.0157,1.5804,0.0133,0.0105,0.8098,10.00,0.200,0.550,0.850,0.0809,0.0944,0.0027,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
492000,0.3720,0.5379,-6.2503,-6.5668,0.0196,0.0178,1.1638,0.0150,0.0213,0.6239,10.00,0.200,0.550,0.850,0.0741,0.0506,0.0059,0.00000,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00439
492200,0.3723,0.5379,-6.2353,-6.6795,0.0234,0.0229,1.1672,0.0146,0.0311,0.6701,10.00,0.200,0.550,0.850,0.0644,0.0576,0.0054,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
492400,0.3723,0.5379,-6.2353,-6.6795,0.0191,0.0192,1.4923,0.0142,0.0172,0.5461,10.00,0.200,0.550,0.850,0.0416,0.0747,0.0051,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00171
492600,0.3726,0.5379,-6.2924,-6.4796,0.0306,0.0261,0.8347,0.0189,0.0174,0.4619,10.00,0.200,0.550,0.850,0.0561,0.0744,0.0073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00366,0.00269
492800,0.3726,0.5379,-6.2924,-6.4796,0.0162,0.0132,0.9303,0.0166,0.0271,0.6127,10.00,0.200,0.550,0.850,0.0698,0.0819,0.0027,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
493000,0.3726,0.5379,-6.2924,-6.4796,0.0163,0.0147,1.3091,0.0181,0.0208,0.5281,10.00,0.200,0.550,0.850,0.0762,0.0826,0.0037,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
493200,0.3736,0.5379,-6.5463,-6.4971,0.0202,0.0198,1.3244,0.0143,0.0152,0.6714,10.00,0.200,0.550,0.850,0.0702,0.0311,0.0088,0.00073,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00391
493400,0.3736,0.5379,-6.5463,-6.4971,0.0153,0.0148,1.1895,0.0192,0.0151,0.5736,10.00,0.200,0.550,0.850,0.0624,0.0465,0.0078,0.00024,0.00195,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00244,0.00293
493600,0.3746,0.5379,-6.3280,-6.6228,0.0172,0.0215,1.5604,0.0177,0.0156,0.6178,10.00,0.200,0.550,0.850,0.0843,0.0826,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
493800,0.3746,0.5379,-6.3280,-6.6228,0.0281,0.0312,1.3045,0.0251,0.0124,0.7772,10.00,0.200,0.550,0.850,0.0633,0.0564,0.0068,0.00098,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00220
494000,0.3746,0.5379,-6.3280,-6.6228,0.0222,0.0179,1.0310,0.0149,0.0336,0.6467,10.00,0.200,0.550,0.850,0.0646,0.0764,0.0056,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
494200,0.3758,0.5379,-6.3861,-6.6545,0.0209,0.0229,1.2698,0.0189,0.0120,0.6093,10.00,0.200,0.550,0.850,0.0772,0.0681,0.0044,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
494400,0.3758,0.5379,-6.3861,-6.6545,0.0225,0.0142,1.5477,0.0120,0.0260,0.6340,10.00,0.200,0.550,0.850,0.0768,0.0671,0.0042,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
494600,0.3766,0.5379,-6.2253,-6.5944,0.0225,0.0300,0.9697,0.0120,0.0317,0.4858,10.00,0.200,0.550,0.850,0.0746,0.0592,0.0039,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00195
494800,0.3766,0.5379,-6.2253,-6.5944,0.0212,0.0134,1.4662,0.0160,0.0153,0.6281,10.00,0.200,0.550,0.850,0.0719,0.0777,0.0054,0.00098,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
495000,0.3766,0.5379,-6.2253,-6.5944,0.0188,0.0153,1.2621,0.0146,0.0100,0.6104,10.00,0.200,0.550,0.850,0.0677,0.0630,0.0063,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00269
495200,0.3774,0.5379,-6.3183,-6.6383,0.0210,0.0207,1.1137,0.0202,0.0303,0.5349,10.00,0.200,0.550,0.850,0.0814,0.0756,0.0046,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00269
495400,0.3774,0.5379,-6.3183,-6.6383,0.0227,0.0268,1.4555,0.0157,0.0200,0.5699,10.00,0.200,0.550,0.850,0.0839,0.0815,0.0037,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
495600,0.3787,0.5379,-6.4913,-6.5190,0.0177,0.0180,1.4974,0.0161,0.0309,0.6728,10.00,0.200,0.550,0.850,0.0468,0.0768,0.0063,0.00146,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00122
495800,0.3787,0.5379,-6.4913,-6.5190,0.0199,0.0227,1.1835,0.0163,0.0114,0.5570,10.00,0.200,0.550,0.850,0.0758,0.0792,0.0046,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00146
496000,0.3787,0.5379,-6.4913,-6.5190,0.0201,0.0163,1.3456,0.0119,0.0138,0.6119,10.00,0.200,0.550,0.850,0.0628,0.0656,0.0068,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00391
496200,0.3804,0.5379,-6.4416,-6.6638,0.0178,0.0154,1.4275,0.0188,0.0424,0.5964,10.00,0.200,0.550,0.850,0.0799,0.0800,0.0029,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
496400,0.3804,0.5379,-6.4416,-6.6638,0.0233,0.0243,1.0101,0.0169,0.0226,0.5844,10.00,0.200,0.550,0.850,0.0571,0.0702,0.0051,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
496600,0.3824,0.5379,-6.4580,-6.6235,0.0167,0.0136,1.2347,0.0171,0.0139,0.6646,10.00,0.200,0.550,0.850,0.0646,0.0614,0.0071,0.00098,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00342
496800,0.3824,0.5379,-6.4580,-6.6235,0.0179,0.0140,1.4430,0.0155,0.0195,0.6210,10.00,0.200,0.550,0.850,0.0737,0.0696,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
497000,0.3824,0.5379,-6.4580,-6.6235,0.0148,0.0216,1.1109,0.0117,0.0191,0.5742,10.00,0.200,0.550,0.850,0.0656,0.0743,0.0056,0.00073,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
497200,0.3843,0.5379,-6.3094,-6.5868,0.0152,0.0165,1.6430,0.0116,0.0238,0.6887,10.00,0.200,0.550,0.850,0.0710,0.0917,0.0042,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00146
497400,0.3843,0.5379,-6.3094,-6.5868,0.0152,0.0216,1.1834,0.0164,0.0220,0.6384,10.00,0.200,0.550,0.850,0.0674,0.0652,0.0046,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
497600,0.3859,0.5379,-6.2864,-6.6958,0.0172,0.0175,1.1276,0.0150,0.0164,0.7054,10.00,0.200,0.550,0.850,0.0548,0.0740,0.0066,0.00049,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00317,0.00244
497800,0.3859,0.5379,-6.2864,-6.6958,0.0208,0.0181,1.0282,0.0144,0.0172,0.5232,10.00,0.200,0.550,0.850,0.0788,0.0737,0.0039,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
498000,0.3859,0.5379,-6.2864,-6.6958,0.0187,0.0192,1.1614,0.0150,0.0142,0.5732,10.00,0.200,0.550,0.850,0.0789,0.0631,0.0049,0.00000,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
498200,0.3874,0.5379,-6.2918,-6.5424,0.0196,0.0175,1.1290,0.0168,0.0249,0.5712,10.00,0.200,0.550,0.850,0.0737,0.0810,0.0027,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
498400,0.3874,0.5379,-6.2918,-6.5424,0.0182,0.0142,1.3669,0.0124,0.0138,0.7296,10.00,0.200,0.550,0.850,0.0752,0.0797,0.0049,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
498600,0.3889,0.5379,-6.3483,-6.5907,0.0232,0.0207,1.2174,0.0151,0.0389,0.4988,10.00,0.200,0.550,0.850,0.0652,0.0709,0.0061,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
498800,0.3889,0.5379,-6.3483,-6.5907,0.0217,0.0151,1.1793,0.0098,0.0252,0.6708,10.00,0.200,0.550,0.850,0.0749,0.0606,0.0061,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00342
499000,0.3889,0.5379,-6.3483,-6.5907,0.0125,0.0158,1.2864,0.0138,0.0221,0.5719,10.00,0.200,0.550,0.850,0.0770,0.0696,0.0046,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00293
499200,0.3903,0.5379,-6.3444,-6.4911,0.0193,0.0141,1.2143,0.0144,0.0182,0.6208,10.00,0.200,0.550,0.850,0.0584,0.0633,0.0068,0.00122,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
499400,0.3903,0.5379,-6.3444,-6.4911,0.0162,0.0200,1.1706,0.0192,0.0171,0.6433,10.00,0.200,0.550,0.850,0.0618,0.0755,0.0054,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
499600,0.3918,0.5379,-6.3492,-6.6094,0.0160,0.0182,1.6535,0.0162,0.0102,0.6929,10.00,0.200,0.550,0.850,0.0635,0.0762,0.0046,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
499800,0.3918,0.5379,-6.3492,-6.6094,0.0151,0.0203,1.2285,0.0180,0.0157,0.6233,10.00,0.200,0.550,0.850,0.0725,0.0708,0.0051,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
500000,0.3918,0.5379,-6.3492,-6.6094,0.0275,0.0346,1.1192,0.0154,0.0135,0.5435,10.00,0.200,0.550,0.850,0.0537,0.0744,0.0049,0.00000,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00049
500200,0.3936,0.5379,-6.4256,-6.5236,0.0233,0.0364,1.1056,0.0152,0.0218,0.5363,10.00,0.200,0.550,0.850,0.0581,0.0622,0.0068,0.00122,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
500400,0.3936,0.5379,-6.4256,-6.5236,0.0159,0.0174,1.4240,0.0156,0.0106,0.4789,10.00,0.200,0.550,0.850,0.0643,0.0627,0.0049,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
500600,0.3951,0.5379,-6.2693,-6.7066,0.0250,0.0173,0.9786,0.0157,0.0390,0.5018,10.00,0.200,0.550,0.850,0.0731,0.0786,0.0049,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00317
500800,0.3951,0.5379,-6.2693,-6.7066,0.0178,0.0177,1.0647,0.0119,0.0169,0.6057,10.00,0.200,0.550,0.850,0.0757,0.0874,0.0032,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
501000,0.3951,0.5379,-6.2693,-6.7066,0.0253,0.0229,1.0512,0.0186,0.0152,0.5251,10.00,0.200,0.550,0.850,0.0618,0.0718,0.0044,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
501200,0.3965,0.5379,-6.2871,-6.5592,0.0191,0.0193,0.8959,0.0172,0.0312,0.5732,10.00,0.200,0.550,0.850,0.0745,0.0646,0.0046,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
501400,0.3965,0.5379,-6.2871,-6.5592,0.0247,0.0373,0.8617,0.0171,0.0397,0.6204,10.00,0.200,0.550,0.850,0.0631,0.0860,0.0044,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00049
501600,0.3982,0.5379,-6.4697,-6.6397,0.0216,0.0203,1.0434,0.0119,0.0132,0.6554,10.00,0.200,0.550,0.850,0.0805,0.0843,0.0020,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00073
501800,0.3982,0.5379,-6.4697,-6.6397,0.0183,0.0314,1.1229,0.0130,0.0114,0.6539,10.00,0.200,0.550,0.850,0.0485,0.0748,0.0046,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00122
502000,0.3982,0.5379,-6.4697,-6.6397,0.0147,0.0168,1.1914,0.0173,0.0160,0.6161,10.00,0.200,0.550,0.850,0.0756,0.0734,0.0037,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00098
502200,0.4003,0.5379,-6.4252,-6.6420,0.0210,0.0251,1.1000,0.0160,0.0129,0.5863,10.00,0.200,0.550,0.850,0.0723,0.0764,0.0037,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00098
502400,0.4003,0.5379,-6.4252,-6.6420,0.0213,0.0203,0.9556,0.0186,0.0136,0.4941,10.00,0.200,0.550,0.850,0.0636,0.0705,0.0056,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00269
502600,0.4020,0.5379,-6.2729,-6.5974,0.0262,0.0198,1.2297,0.0143,0.0143,0.5852,10.00,0.200,0.550,0.850,0.0753,0.0860,0.0037,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
502800,0.4020,0.5379,-6.2729,-6.5974,0.0219,0.0155,1.0113,0.0174,0.0156,0.5690,10.00,0.200,0.550,0.850,0.0684,0.0711,0.0039,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
503000,0.4020,0.5379,-6.2729,-6.5974,0.0180,0.0179,1.1557,0.0182,0.0143,0.5946,10.00,0.200,0.550,0.850,0.0727,0.0689,0.0044,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
503200,0.4035,0.5379,-6.2652,-6.7392,0.0163,0.0141,1.3890,0.0134,0.0157,0.4696,10.00,0.200,0.550,0.850,0.0757,0.0704,0.0049,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
503400,0.4035,0.5379,-6.2652,-6.7392,0.0156,0.0142,1.4252,0.0168,0.0220,0.5868,10.00,0.200,0.550,0.850,0.0664,0.0764,0.0056,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00195
503600,0.4052,0.5379,-6.4128,-6.6646,0.0243,0.0134,1.1848,0.0122,0.0247,0.6635,10.00,0.200,0.550,0.850,0.0629,0.0491,0.0059,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00317
503800,0.4052,0.5379,-6.4128,-6.6646,0.0179,0.0132,1.1919,0.0121,0.0199,0.5740,10.00,0.200,0.550,0.850,0.0710,0.0638,0.0061,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
504000,0.4052,0.5379,-6.4128,-6.6646,0.0187,0.0165,1.1950,0.0131,0.0099,0.6754,10.00,0.200,0.550,0.850,0.0678,0.0644,0.0059,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00244
504200,0.4066,0.5379,-6.2755,-6.5846,0.0169,0.0134,1.2571,0.0165,0.0224,0.5941,10.00,0.200,0.550,0.850,0.0675,0.0796,0.0044,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00146
504400,0.4066,0.5379,-6.2755,-6.5846,0.0184,0.0141,1.3169,0.0118,0.0136,0.6404,10.00,0.200,0.550,0.850,0.0751,0.0768,0.0039,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
504600,0.4078,0.5379,-6.2491,-6.6731,0.0253,0.0274,0.9555,0.0162,0.0162,0.6049,10.00,0.200,0.550,0.850,0.0649,0.0484,0.0063,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
504800,0.4078,0.5379,-6.2491,-6.6731,0.0181,0.0165,1.4416,0.0105,0.0277,0.5768,10.00,0.200,0.550,0.850,0.0768,0.0738,0.0044,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
505000,0.4078,0.5379,-6.2491,-6.6731,0.0201,0.0233,1.3284,0.0164,0.0268,0.6446,10.00,0.200,0.550,0.850,0.0611,0.0833,0.0044,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
505200,0.4086,0.5379,-6.2473,-6.5852,0.0153,0.0215,1.2757,0.0160,0.0191,0.6210,10.00,0.200,0.550,0.850,0.0726,0.0721,0.0039,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00195
505400,0.4086,0.5379,-6.2473,-6.5852,0.0261,0.0191,0.9889,0.0206,0.0245,0.4995,10.00,0.200,0.550,0.850,0.0633,0.0608,0.0056,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00317
505600,0.4089,0.5379,-6.1708,-6.5231,0.0207,0.0162,1.4687,0.0135,0.0131,0.6698,10.00,0.200,0.550,0.850,0.0635,0.0685,0.0056,0.00122,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
505800,0.4089,0.5379,-6.1708,-6.5231,0.0186,0.0167,1.6122,0.0174,0.0397,0.5838,10.00,0.200,0.550,0.850,0.0600,0.0685,0.0059,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00146
506000,0.4089,0.5379,-6.1708,-6.5231,0.0191,0.0150,1.2350,0.0176,0.0598,0.4994,10.00,0.200,0.550,0.850,0.0727,0.0745,0.0037,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
506200,0.4088,0.5379,-6.1962,-6.5950,0.0161,0.0215,1.4137,0.0156,0.0170,0.6276,10.00,0.200,0.550,0.850,0.0699,0.0820,0.0032,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
506400,0.4088,0.5379,-6.1962,-6.5950,0.0157,0.0173,1.5618,0.0207,0.0172,0.6673,10.00,0.200,0.550,0.850,0.0621,0.0682,0.0046,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
506600,0.4090,0.5379,-6.3699,-6.4962,0.0203,0.0174,1.0822,0.0099,0.0449,0.6638,10.00,0.200,0.550,0.850,0.0775,0.0757,0.0042,0.00024,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
506800,0.4090,0.5379,-6.3699,-6.4962,0.0192,0.0142,1.4330,0.0163,0.0235,0.6361,10.00,0.200,0.550,0.850,0.0602,0.0629,0.0063,0.00073,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00220
507000,0.4090,0.5379,-6.3699,-6.4962,0.0200,0.0350,1.0498,0.0181,0.0152,0.5578,10.00,0.200,0.550,0.850,0.0762,0.0769,0.0032,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
507200,0.4097,0.5379,-6.4491,-6.6225,0.0212,0.0322,1.1435,0.0185,0.0105,0.7056,10.00,0.200,0.550,0.850,0.0606,0.0717,0.0056,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
507400,0.4097,0.5379,-6.4491,-6.6225,0.0221,0.0217,1.0072,0.0157,0.0283,0.6417,10.00,0.200,0.550,0.850,0.0757,0.0646,0.0042,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
507600,0.4098,0.5379,-6.1757,-6.7162,0.0270,0.0237,1.2481,0.0121,0.0119,0.5789,10.00,0.200,0.550,0.850,0.0713,0.0765,0.0032,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00146
507800,0.4098,0.5379,-6.1757,-6.7162,0.0167,0.0187,1.0513,0.0099,0.0105,0.5731,10.00,0.200,0.550,0.850,0.0568,0.0624,0.0056,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00244
508000,0.4098,0.5379,-6.1757,-6.7162,0.0198,0.0222,1.2038,0.0153,0.0358,0.5666,10.00,0.200,0.550,0.850,0.0755,0.0828,0.0029,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
508200,0.4097,0.5379,-6.2272,-6.6530,0.0221,0.0209,1.2350,0.0209,0.0183,0.5709,10.00,0.200,0.550,0.850,0.0630,0.0559,0.0054,0.00049,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
508400,0.4097,0.5379,-6.2272,-6.6530,0.0258,0.0239,1.1247,0.0125,0.0313,0.7460,10.00,0.200,0.550,0.850,0.0651,0.0784,0.0042,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00122
508600,0.4098,0.5379,-6.3521,-6.6729,0.0204,0.0170,1.1511,0.0119,0.0201,0.6916,10.00,0.200,0.550,0.850,0.0604,0.0652,0.0049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
508800,0.4098,0.5379,-6.3521,-6.6729,0.0193,0.0174,0.9630,0.0124,0.0157,0.5934,10.00,0.200,0.550,0.850,0.0696,0.0730,0.0037,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00098
509000,0.4098,0.5379,-6.3521,-6.6729,0.0252,0.0361,0.9883,0.0164,0.0196,0.6929,10.00,0.200,0.550,0.850,0.0722,0.0760,0.0029,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00146
509200,0.4104,0.5379,-6.4444,-6.5268,0.0126,0.0169,1.2156,0.0157,0.0153,0.5834,10.00,0.200,0.550,0.850,0.0732,0.0573,0.0066,0.00049,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00317
509400,0.4104,0.5379,-6.4444,-6.5268,0.0161,0.0120,1.2801,0.0167,0.0320,0.5485,10.00,0.200,0.550,0.850,0.0694,0.0576,0.0054,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
509600,0.4112,0.5379,-6.3683,-6.6778,0.0158,0.0164,1.1372,0.0146,0.0128,0.6207,10.00,0.200,0.550,0.850,0.0710,0.0586,0.0071,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00317
509800,0.4112,0.5379,-6.3683,-6.6778,0.0237,0.0165,1.2552,0.0166,0.0421,0.5147,10.00,0.200,0.550,0.850,0.0740,0.0845,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
510000,0.4112,0.5379,-6.3683,-6.6778,0.0190,0.0234,0.9171,0.0151,0.0138,0.6366,10.00,0.200,0.550,0.850,0.0710,0.0702,0.0042,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
510200,0.4122,0.5379,-6.3751,-6.5664,0.0231,0.0213,0.7946,0.0149,0.0129,0.5884,10.00,0.200,0.550,0.850,0.0681,0.0675,0.0063,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
510400,0.4122,0.5379,-6.3751,-6.5664,0.0218,0.0212,1.1489,0.0247,0.0703,0.4658,10.00,0.200,0.550,0.850,0.0659,0.0662,0.0059,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00269,0.00293
510600,0.4135,0.5379,-6.4162,-6.6380,0.0191,0.0180,1.2777,0.0127,0.0073,0.5405,10.00,0.200,0.550,0.850,0.0703,0.0820,0.0037,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
510800,0.4135,0.5379,-6.4162,-6.6380,0.0194,0.0172,1.0731,0.0197,0.0265,0.6089,10.00,0.200,0.550,0.850,0.0650,0.0776,0.0039,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
511000,0.4135,0.5379,-6.4162,-6.6380,0.0177,0.0143,1.1947,0.0139,0.0212,0.6933,10.00,0.200,0.550,0.850,0.0656,0.0892,0.0032,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
511200,0.4144,0.5379,-6.2309,-6.5989,0.0177,0.0135,1.1116,0.0135,0.0132,0.5572,10.00,0.200,0.550,0.850,0.0760,0.0698,0.0039,0.00098,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00244
