it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
593600,0.5379,0.5379,-6.5434,-6.7844,0.0109,0.0192,1.0562,0.0191,0.0334,0.7872,10.00,0.200,0.700,0.950,0.0916,0.0890,0.0034,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
593800,0.5379,0.5379,-6.5434,-6.7844,0.0129,0.0193,1.1564,0.0129,0.0140,0.7271,10.00,0.200,0.700,0.950,0.0910,0.0784,0.0049,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
594000,0.5379,0.5379,-6.5434,-6.7844,0.0127,0.0119,1.2107,0.0145,0.0174,0.7005,10.00,0.200,0.700,0.950,0.0887,0.1001,0.0027,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00098
594200,0.5379,0.5379,-6.4673,-6.9374,0.0140,0.0166,1.2886,0.0238,0.0195,0.8661,10.00,0.200,0.700,0.950,0.0729,0.0951,0.0029,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00073
594400,0.5379,0.5379,-6.4673,-6.9374,0.0159,0.0280,1.0959,0.0128,0.0140,0.7591,10.00,0.200,0.700,0.950,0.0794,0.0689,0.0044,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
594600,0.5379,0.5379,-6.4248,-6.8351,0.0132,0.0108,1.2130,0.0122,0.0147,0.7372,10.00,0.200,0.700,0.950,0.0972,0.0785,0.0049,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00293
594800,0.5379,0.5379,-6.4248,-6.8351,0.0126,0.0179,1.1424,0.0115,0.0132,0.9372,10.00,0.200,0.700,0.950,0.0836,0.0935,0.0044,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00146
595000,0.5379,0.5379,-6.4248,-6.8351,0.0127,0.0144,1.0598,0.0141,0.0155,0.7600,10.00,0.200,0.700,0.950,0.0885,0.0734,0.0042,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
595200,0.5379,0.5379,-6.7354,-6.8662,0.0135,0.0170,1.6531,0.0114,0.0204,0.7769,10.00,0.200,0.700,0.950,0.0822,0.0945,0.0046,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
595400,0.5379,0.5379,-6.7354,-6.8662,0.0153,0.0364,1.1771,0.0187,0.0233,0.8220,10.00,0.200,0.700,0.950,0.0704,0.0723,0.0051,0.00000,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00293
595600,0.5379,0.5379,-6.6101,-6.9957,0.0171,0.0164,1.0195,0.0146,0.0171,0.9418,10.00,0.200,0.700,0.950,0.0770,0.0812,0.0051,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00171,0.00269
595800,0.5379,0.5379,-6.6101,-6.9957,0.0141,0.0197,1.1782,0.0140,0.0255,0.6823,10.00,0.200,0.700,0.950,0.0942,0.0749,0.0046,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
596000,0.5379,0.5379,-6.6101,-6.9957,0.0233,0.0275,0.9860,0.0184,0.0144,0.8341,10.00,0.200,0.700,0.950,0.0854,0.0870,0.0039,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
596200,0.5379,0.5379,-6.4579,-6.8782,0.0095,0.0123,1.0264,0.0191,0.0348,0.7340,10.00,0.200,0.700,0.950,0.0796,0.0617,0.0049,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00293
596400,0.5379,0.5379,-6.4579,-6.8782,0.0167,0.0235,1.2914,0.0182,0.0198,0.9149,10.00,0.200,0.700,0.950,0.0908,0.0880,0.0051,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
596600,0.5379,0.5379,-6.4673,-6.9145,0.0172,0.0256,1.0157,0.0182,0.0219,0.7325,10.00,0.200,0.700,0.950,0.0896,0.0452,0.0046,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00366
596800,0.5379,0.5379,-6.4673,-6.9145,0.0204,0.0187,1.1558,0.0145,0.0359,0.7461,10.00,0.200,0.700,0.950,0.0879,0.0866,0.0032,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
597000,0.5379,0.5379,-6.4673,-6.9145,0.0152,0.0191,1.1018,0.0141,0.0187,0.9136,10.00,0.200,0.700,0.950,0.0869,0.0787,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
597200,0.5379,0.5379,-6.5847,-6.9125,0.0114,0.0136,1.3882,0.0233,0.0239,0.9682,10.00,0.200,0.700,0.950,0.0843,0.0677,0.0054,0.00024,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
597400,0.5379,0.5379,-6.5847,-6.9125,0.0177,0.0206,1.3725,0.0144,0.0137,0.7204,10.00,0.200,0.700,0.950,0.0843,0.0773,0.0037,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
597600,0.5379,0.5379,-6.4138,-6.8260,0.0178,0.0288,1.0749,0.0138,0.0177,0.8251,10.00,0.200,0.700,0.950,0.0768,0.0809,0.0063,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00317
597800,0.5379,0.5379,-6.4138,-6.8260,0.0154,0.0236,1.1180,0.0175,0.0179,0.8982,10.00,0.200,0.700,0.950,0.0807,0.0901,0.0037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
598000,0.5379,0.5379,-6.4138,-6.8260,0.0163,0.0150,1.1403,0.0132,0.0277,0.6226,10.00,0.200,0.700,0.950,0.0734,0.0861,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
598200,0.5379,0.5379,-6.6001,-6.8782,0.0112,0.0225,1.1948,0.0143,0.0149,0.7408,10.00,0.200,0.700,0.950,0.0950,0.1037,0.0032,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
598400,0.5379,0.5379,-6.6001,-6.8782,0.0167,0.0221,1.2287,0.0112,0.0192,0.8431,10.00,0.200,0.700,0.950,0.0898,0.0786,0.0049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00342
598600,0.5379,0.5379,-6.6412,-6.7962,0.0159,0.0176,1.2347,0.0115,0.0132,0.5970,10.00,0.200,0.700,0.950,0.0935,0.0744,0.0046,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00342
598800,0.5379,0.5379,-6.6412,-6.7962,0.0133,0.0178,1.3856,0.0124,0.0189,0.7617,10.00,0.200,0.700,0.950,0.0697,0.0901,0.0046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00171
599000,0.5379,0.5379,-6.6412,-6.7962,0.0154,0.0258,0.9217,0.0187,0.0149,0.6389,10.00,0.200,0.700,0.950,0.0871,0.0872,0.0037,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
599200,0.5379,0.5379,-6.6845,-6.8351,0.0144,0.0174,1.1587,0.0132,0.0138,0.7595,10.00,0.200,0.700,0.950,0.0797,0.0976,0.0032,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00073
599400,0.5379,0.5379,-6.6845,-6.8351,0.0142,0.0270,1.1900,0.0148,0.0202,0.6355,10.00,0.200,0.700,0.950,0.0833,0.0988,0.0039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00146
599600,0.5379,0.5379,-6.6090,-6.8469,0.0154,0.0141,0.9701,0.0173,0.0167,0.6713,10.00,0.200,0.700,0.950,0.1018,0.0833,0.0029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
599800,0.5379,0.5379,-6.6090,-6.8469,0.0215,0.0153,1.0649,0.0132,0.0171,0.7075,10.00,0.200,0.700,0.950,0.0610,0.0888,0.0051,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
600000,0.5379,0.5379,-6.6090,-6.8469,0.0170,0.0254,1.3293,0.0136,0.0187,0.7448,10.00,0.200,0.700,0.950,0.0820,0.1003,0.0032,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
600200,0.5379,0.5379,-6.5759,-6.8648,0.0155,0.0267,1.0912,0.0087,0.0098,0.8622,10.00,0.200,0.700,0.950,0.0940,0.0908,0.0027,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
600400,0.5379,0.5379,-6.5759,-6.8648,0.0179,0.0235,1.2189,0.0157,0.0102,0.6883,10.00,0.200,0.700,0.950,0.0785,0.0906,0.0042,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
600600,0.5379,0.5379,-6.6333,-6.8050,0.0204,0.0175,1.2613,0.0134,0.0182,0.6715,10.00,0.200,0.700,0.950,0.0903,0.0857,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
600800,0.5379,0.5379,-6.6333,-6.8050,0.0207,0.0213,0.9497,0.0165,0.0150,0.7080,10.00,0.200,0.700,0.950,0.0765,0.0902,0.0042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
601000,0.5379,0.5379,-6.6333,-6.8050,0.0122,0.0155,1.4069,0.0102,0.0241,0.6567,10.00,0.200,0.700,0.950,0.0986,0.0858,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
601200,0.5379,0.5379,-6.7137,-6.8094,0.0166,0.0226,1.0948,0.0114,0.0178,0.7459,10.00,0.200,0.700,0.950,0.0578,0.0988,0.0059,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
601400,0.5379,0.5379,-6.7137,-6.8094,0.0184,0.0383,1.0076,0.0222,0.0388,0.6147,10.00,0.200,0.700,0.950,0.0890,0.0874,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
601600,0.5379,0.5379,-6.6270,-6.7646,0.0145,0.0139,1.4504,0.0243,0.0119,0.8588,10.00,0.200,0.700,0.950,0.0906,0.0860,0.0034,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
601800,0.5379,0.5379,-6.6270,-6.7646,0.0132,0.0271,1.2461,0.0165,0.0197,0.7533,10.00,0.200,0.700,0.950,0.0984,0.1112,0.0024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00049
602000,0.5379,0.5379,-6.6270,-6.7646,0.0114,0.0161,1.3748,0.0121,0.0142,0.8788,10.00,0.200,0.700,0.950,0.0728,0.0838,0.0054,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00195
602200,0.5379,0.5379,-6.7046,-6.8902,0.0150,0.0133,1.6350,0.0100,0.0140,0.7874,10.00,0.200,0.700,0.950,0.0814,0.1014,0.0037,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00171,0.00122
602400,0.5379,0.5379,-6.7046,-6.8902,0.0107,0.0275,1.1162,0.0136,0.0165,0.7484,10.00,0.200,0.700,0.950,0.0906,0.0868,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
602600,0.5379,0.5379,-6.5581,-6.9466,0.0112,0.0239,1.1440,0.0211,0.0162,0.9315,10.00,0.200,0.700,0.950,0.0761,0.0760,0.0049,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
602800,0.5379,0.5379,-6.5581,-6.9466,0.0126,0.0277,1.4547,0.0183,0.0135,0.7542,10.00,0.200,0.700,0.950,0.0916,0.0862,0.0039,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
603000,0.5379,0.5379,-6.5581,-6.9466,0.0181,0.0266,1.2292,0.0213,0.0157,0.9112,10.00,0.200,0.700,0.950,0.0963,0.0770,0.0039,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
603200,0.5379,0.5379,-6.4644,-6.8806,0.0149,0.0189,1.0185,0.0161,0.0182,0.7294,10.00,0.200,0.700,0.950,0.1017,0.0689,0.0037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00293
603400,0.5379,0.5379,-6.4644,-6.8806,0.0186,0.0323,1.1154,0.0117,0.0258,1.0448,10.00,0.200,0.700,0.950,0.0789,0.0540,0.0046,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
603600,0.5379,0.5379,-6.5671,-6.8587,0.0181,0.0211,1.2920,0.0131,0.0178,0.9027,10.00,0.200,0.700,0.950,0.0933,0.0940,0.0037,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
603800,0.5379,0.5379,-6.5671,-6.8587,0.0143,0.0172,1.1525,0.0137,0.0197,0.8529,10.00,0.200,0.700,0.950,0.0921,0.0547,0.0049,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
604000,0.5379,0.5379,-6.5671,-6.8587,0.0135,0.0180,1.6359,0.0165,0.0244,0.7421,10.00,0.200,0.700,0.950,0.0886,0.0800,0.0051,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
604200,0.5379,0.5379,-6.3425,-6.9323,0.0185,0.0198,1.3584,0.0131,0.0307,0.8977,10.00,0.200,0.700,0.950,0.0891,0.0930,0.0024,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
604400,0.5379,0.5379,-6.3425,-6.9323,0.0149,0.0189,1.5144,0.0174,0.0255,0.8152,10.00,0.200,0.700,0.950,0.0870,0.0859,0.0027,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
604600,0.5379,0.5379,-6.4360,-6.8484,0.0121,0.0169,1.2718,0.0180,0.0167,0.6943,10.00,0.200,0.700,0.950,0.0751,0.0774,0.0056,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
604800,0.5379,0.5379,-6.4360,-6.8484,0.0128,0.0208,1.3036,0.0146,0.0073,0.8232,10.00,0.200,0.700,0.950,0.0952,0.0951,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
605000,0.5379,0.5379,-6.4360,-6.8484,0.0106,0.0230,1.1864,0.0147,0.0356,0.8232,10.00,0.200,0.700,0.950,0.0938,0.0751,0.0051,0.00000,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
605200,0.5379,0.5379,-6.5706,-6.8542,0.0214,0.0242,1.1731,0.0096,0.0129,0.7375,10.00,0.200,0.700,0.950,0.0858,0.0768,0.0042,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
605400,0.5379,0.5379,-6.5706,-6.8542,0.0188,0.0210,1.1082,0.0080,0.0206,0.8205,10.00,0.200,0.700,0.950,0.0848,0.0731,0.0056,0.00049,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
605600,0.5379,0.5379,-6.6991,-6.9650,0.0141,0.0249,1.0770,0.0157,0.0133,0.8298,10.00,0.200,0.700,0.950,0.0919,0.0936,0.0039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
605800,0.5379,0.5379,-6.6991,-6.9650,0.0198,0.0385,1.1439,0.0129,0.0203,0.8843,10.00,0.200,0.700,0.950,0.0779,0.0837,0.0056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00293
606000,0.5379,0.5379,-6.6991,-6.9650,0.0174,0.0254,1.1085,0.0112,0.0308,0.8278,10.00,0.200,0.700,0.950,0.0952,0.0691,0.0027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
606200,0.5379,0.5379,-6.5104,-6.8583,0.0128,0.0188,1.1390,0.0162,0.0191,0.7235,10.00,0.200,0.700,0.950,0.0790,0.0800,0.0046,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00195
606400,0.5379,0.5379,-6.5104,-6.8583,0.0134,0.0224,1.2813,0.0118,0.0130,0.7907,10.00,0.200,0.700,0.950,0.0904,0.0785,0.0042,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
606600,0.5379,0.5379,-6.5628,-6.7497,0.0152,0.0224,1.1335,0.0127,0.0309,0.8415,10.00,0.200,0.700,0.950,0.0823,0.0780,0.0056,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
606800,0.5379,0.5379,-6.5628,-6.7497,0.0137,0.0175,1.2087,0.0182,0.0250,0.8577,10.00,0.200,0.700,0.950,0.0875,0.0943,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00122
607000,0.5379,0.5379,-6.5628,-6.7497,0.0103,0.0262,1.4165,0.0109,0.0293,0.8178,10.00,0.200,0.700,0.950,0.0830,0.0766,0.0039,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
607200,0.5379,0.5379,-6.7320,-6.9366,0.0160,0.0181,1.1240,0.0112,0.0140,0.6682,10.00,0.200,0.700,0.950,0.1026,0.0966,0.0029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
607400,0.5379,0.5379,-6.7320,-6.9366,0.0131,0.0228,1.3534,0.0126,0.0312,0.6894,10.00,0.200,0.700,0.950,0.0786,0.0867,0.0044,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
607600,0.5379,0.5379,-6.7207,-6.8035,0.0137,0.0251,1.2295,0.0126,0.0141,0.6794,10.00,0.200,0.700,0.950,0.0905,0.0933,0.0024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
607800,0.5379,0.5379,-6.7207,-6.8035,0.0193,0.0290,1.2329,0.0150,0.0206,0.5827,10.00,0.200,0.700,0.950,0.0864,0.0957,0.0032,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
608000,0.5379,0.5379,-6.7207,-6.8035,0.0223,0.0191,1.2989,0.0142,0.0288,0.5950,10.00,0.200,0.700,0.950,0.0853,0.0836,0.0049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195,0.00269
608200,0.5379,0.5379,-6.5279,-6.6150,0.0181,0.0235,0.9122,0.0154,0.0305,0.6483,10.00,0.200,0.700,0.950,0.0862,0.0981,0.0032,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
608400,0.5379,0.5379,-6.5279,-6.6150,0.0180,0.0284,1.1471,0.0133,0.0182,0.6173,10.00,0.200,0.700,0.950,0.0867,0.0951,0.0037,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
608600,0.5379,0.5379,-6.5030,-6.8904,0.0111,0.0184,1.3157,0.0109,0.0140,0.6531,10.00,0.200,0.700,0.950,0.0821,0.0884,0.0037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
608800,0.5379,0.5379,-6.5030,-6.8904,0.0139,0.0186,1.1873,0.0127,0.0255,0.7778,10.00,0.200,0.700,0.950,0.0563,0.0768,0.0078,0.00098,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00317
609000,0.5379,0.5379,-6.5030,-6.8904,0.0172,0.0196,1.1518,0.0112,0.0167,0.6569,10.00,0.200,0.700,0.950,0.0902,0.1062,0.0034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
609200,0.5379,0.5379,-6.5779,-6.8391,0.0178,0.0231,1.3059,0.0133,0.0124,0.7823,10.00,0.200,0.700,0.950,0.0954,0.0944,0.0032,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
609400,0.5379,0.5379,-6.5779,-6.8391,0.0152,0.0197,1.2004,0.0143,0.0397,0.6171,10.00,0.200,0.700,0.950,0.0926,0.0819,0.0044,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
609600,0.5379,0.5379,-6.4492,-6.8739,0.0141,0.0217,1.1412,0.0148,0.0326,0.6376,10.00,0.200,0.700,0.950,0.0946,0.0841,0.0027,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
609800,0.5379,0.5379,-6.4492,-6.8739,0.0130,0.0372,1.2226,0.0171,0.0129,0.6255,10.00,0.200,0.700,0.950,0.0763,0.0564,0.0063,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00317
610000,0.5379,0.5379,-6.4492,-6.8739,0.0078,0.0200,1.1789,0.0154,0.0188,0.7194,10.00,0.200,0.700,0.950,0.0890,0.1020,0.0029,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
610200,0.5379,0.5379,-6.7307,-6.7301,0.0143,0.0156,1.3144,0.0186,0.0192,0.6109,10.00,0.200,0.700,0.950,0.0782,0.0897,0.0054,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00171
610400,0.5379,0.5379,-6.7307,-6.7301,0.0160,0.0226,1.1713,0.0166,0.0081,0.6860,10.00,0.200,0.700,0.950,0.0941,0.1037,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00098
610600,0.5379,0.5379,-6.5430,-6.9883,0.0139,0.0252,1.1863,0.0095,0.0111,0.7059,10.00,0.200,0.700,0.950,0.0786,0.0880,0.0042,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171,0.00146
610800,0.5379,0.5379,-6.5430,-6.9883,0.0137,0.0144,1.2133,0.0148,0.0554,0.8276,10.00,0.200,0.700,0.950,0.0907,0.0998,0.0039,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
611000,0.5379,0.5379,-6.5430,-6.9883,0.0121,0.0158,1.2610,0.0198,0.0264,0.7490,10.00,0.200,0.700,0.950,0.0655,0.0921,0.0046,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00146
611200,0.5379,0.5379,-6.5755,-6.9253,0.0170,0.0278,1.0059,0.0145,0.0299,0.7083,10.00,0.200,0.700,0.950,0.0652,0.0888,0.0059,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00317
611400,0.5379,0.5379,-6.5755,-6.9253,0.0147,0.0146,1.1276,0.0149,0.0111,0.8077,10.00,0.200,0.700,0.950,0.0886,0.0703,0.0034,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
611600,0.5379,0.5379,-6.4949,-6.9037,0.0148,0.0313,1.1500,0.0111,0.0138,0.8669,10.00,0.200,0.700,0.950,0.0701,0.0771,0.0046,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
611800,0.5379,0.5379,-6.4949,-6.9037,0.0117,0.0185,1.1593,0.0106,0.0439,0.7591,10.00,0.200,0.700,0.950,0.0839,0.0693,0.0037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
612000,0.5379,0.5379,-6.4949,-6.9037,0.0148,0.0209,1.1479,0.0146,0.0285,0.6926,10.00,0.200,0.700,0.950,0.0839,0.0865,0.0032,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
612200,0.5379,0.5379,-6.5291,-6.8084,0.0155,0.0185,1.1227,0.0105,0.0118,0.9875,10.00,0.200,0.700,0.950,0.0882,0.0895,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
612400,0.5379,0.5379,-6.5291,-6.8084,0.0146,0.0165,1.5266,0.0174,0.0180,0.6786,10.00,0.200,0.700,0.950,0.0901,0.0714,0.0032,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
612600,0.5379,0.5379,-6.6781,-6.8297,0.0130,0.0337,1.0746,0.0114,0.0266,0.8520,10.00,0.200,0.700,0.950,0.0911,0.0880,0.0054,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
612800,0.5379,0.5379,-6.6781,-6.8297,0.0152,0.0264,1.0027,0.0127,0.0136,1.0122,10.00,0.200,0.700,0.950,0.0798,0.0890,0.0037,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
613000,0.5379,0.5379,-6.6781,-6.8297,0.0097,0.0153,1.2394,0.0156,0.0317,0.8151,10.00,0.200,0.700,0.950,0.0940,0.1026,0.0022,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00073
613200,0.5379,0.5379,-6.4662,-6.7268,0.0169,0.0166,1.1072,0.0227,0.0222,0.7479,10.00,0.200,0.700,0.950,0.0841,0.0815,0.0049,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
613400,0.5379,0.5379,-6.4662,-6.7268,0.0169,0.0193,1.2097,0.0151,0.0168,0.7913,10.00,0.200,0.700,0.950,0.0886,0.0940,0.0032,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
613600,0.5379,0.5379,-6.5716,-6.7364,0.0183,0.0197,1.3292,0.0190,0.0191,0.9282,10.00,0.200,0.700,0.950,0.0916,0.0981,0.0032,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00098
